"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","PPP","TOT","NATUSD","A","1985",1.031091,
"LUX","PPP","TOT","NATUSD","A","1986",1.009889,
"LUX","PPP","TOT","NATUSD","A","1987",0.986144,
"LUX","PPP","TOT","NATUSD","A","1988",0.97899,
"LUX","PPP","TOT","NATUSD","A","1989",0.979938,
"LUX","PPP","TOT","NATUSD","A","1990",0.96832,
"LUX","PPP","TOT","NATUSD","A","1991",0.953719,
"LUX","PPP","TOT","NATUSD","A","1992",0.967241,
"LUX","PPP","TOT","NATUSD","A","1993",1.001289,
"LUX","PPP","TOT","NATUSD","A","1994",1.015082,
"LUX","PPP","TOT","NATUSD","A","1995",0.974946,
"LUX","PPP","TOT","NATUSD","A","1996",0.977094,
"LUX","PPP","TOT","NATUSD","A","1997",0.973888,
"LUX","PPP","TOT","NATUSD","A","1998",0.964435,
"LUX","PPP","TOT","NATUSD","A","1999",0.95763,
"LUX","PPP","TOT","NATUSD","A","2000",0.955437,
"LUX","PPP","TOT","NATUSD","A","2001",0.963233,
"LUX","PPP","TOT","NATUSD","A","2002",0.956996,
"LUX","PPP","TOT","NATUSD","A","2003",0.96571,
"LUX","PPP","TOT","NATUSD","A","2004",0.951997,
"LUX","PPP","TOT","NATUSD","A","2005",0.946363,
"LUX","PPP","TOT","NATUSD","A","2006",0.917918,
"LUX","PPP","TOT","NATUSD","A","2007",0.922537,
"LUX","PPP","TOT","NATUSD","A","2008",0.900045,
"LUX","PPP","TOT","NATUSD","A","2009",0.902341,
"LUX","PPP","TOT","NATUSD","A","2010",0.924932,
"LUX","PPP","TOT","NATUSD","A","2011",0.905099,
"LUX","PPP","TOT","NATUSD","A","2012",0.90679,
"LUX","PPP","TOT","NATUSD","A","2013",0.895254,
"LUX","PPP","TOT","NATUSD","A","2014",0.884138,
"LUX","PPP","TOT","NATUSD","A","2015",0.881261,
"LUX","PPP","TOT","NATUSD","A","2016",0.851894,
"LUX","PPP","TOT","NATUSD","A","2017",0.84831,
"LUX","PPP","TOT","NATUSD","A","2018",0.846841,
"LUX","PPP","TOT","NATUSD","A","2019",0.846922,
"LUX","PPP","TOT","NATUSD","A","2020",0.857118,
"MEX","PPP","TOT","NATUSD","A","1960",0.005534,
"MEX","PPP","TOT","NATUSD","A","1961",0.005717,
"MEX","PPP","TOT","NATUSD","A","1962",0.005762,
"MEX","PPP","TOT","NATUSD","A","1963",0.005883,
"MEX","PPP","TOT","NATUSD","A","1964",0.006167,
"MEX","PPP","TOT","NATUSD","A","1965",0.006136,
"MEX","PPP","TOT","NATUSD","A","1966",0.006207,
"MEX","PPP","TOT","NATUSD","A","1967",0.006229,
"MEX","PPP","TOT","NATUSD","A","1968",0.006132,
"MEX","PPP","TOT","NATUSD","A","1969",0.006092,
"MEX","PPP","TOT","NATUSD","A","1970",0.006008,
"MEX","PPP","TOT","NATUSD","A","1971",0.006055,
"MEX","PPP","TOT","NATUSD","A","1972",0.006166,
"MEX","PPP","TOT","NATUSD","A","1973",0.006597,
"MEX","PPP","TOT","NATUSD","A","1974",0.007427,
"MEX","PPP","TOT","NATUSD","A","1975",0.007869,
"MEX","PPP","TOT","NATUSD","A","1976",0.008918,
"MEX","PPP","TOT","NATUSD","A","1977",0.010949,
"MEX","PPP","TOT","NATUSD","A","1978",0.011944,
"MEX","PPP","TOT","NATUSD","A","1979",0.01326,
"MEX","PPP","TOT","NATUSD","A","1980",0.015652,
"MEX","PPP","TOT","NATUSD","A","1981",0.018017,
"MEX","PPP","TOT","NATUSD","A","1982",0.027325,
"MEX","PPP","TOT","NATUSD","A","1983",0.050136,
"MEX","PPP","TOT","NATUSD","A","1984",0.076995,
"MEX","PPP","TOT","NATUSD","A","1985",0.116779,
"MEX","PPP","TOT","NATUSD","A","1986",0.198746,
"MEX","PPP","TOT","NATUSD","A","1987",0.464822,
"MEX","PPP","TOT","NATUSD","A","1988",0.895705,
"MEX","PPP","TOT","NATUSD","A","1989",1.090566,
"MEX","PPP","TOT","NATUSD","A","1990",1.346927,
"MEX","PPP","TOT","NATUSD","A","1991",1.605792,
"MEX","PPP","TOT","NATUSD","A","1992",1.796268,
"MEX","PPP","TOT","NATUSD","A","1993",2.057499,
"MEX","PPP","TOT","NATUSD","A","1994",2.191969,
"MEX","PPP","TOT","NATUSD","A","1995",2.972768,
"MEX","PPP","TOT","NATUSD","A","1996",3.694261,
"MEX","PPP","TOT","NATUSD","A","1997",4.312385,
"MEX","PPP","TOT","NATUSD","A","1998",4.922369,
"MEX","PPP","TOT","NATUSD","A","1999",5.63367,
"MEX","PPP","TOT","NATUSD","A","2000",6.103027,
"MEX","PPP","TOT","NATUSD","A","2001",6.332835,
"MEX","PPP","TOT","NATUSD","A","2002",6.553697,
"MEX","PPP","TOT","NATUSD","A","2003",6.648073,
"MEX","PPP","TOT","NATUSD","A","2004",6.989209,
"MEX","PPP","TOT","NATUSD","A","2005",7.126862,
"MEX","PPP","TOT","NATUSD","A","2006",7.157871,
"MEX","PPP","TOT","NATUSD","A","2007",7.374153,
"MEX","PPP","TOT","NATUSD","A","2008",7.469532,
"MEX","PPP","TOT","NATUSD","A","2009",7.428654,
"MEX","PPP","TOT","NATUSD","A","2010",7.676843,
"MEX","PPP","TOT","NATUSD","A","2011",7.673013,
"MEX","PPP","TOT","NATUSD","A","2012",7.858708,
"MEX","PPP","TOT","NATUSD","A","2013",7.884359,
"MEX","PPP","TOT","NATUSD","A","2014",8.045318,
"MEX","PPP","TOT","NATUSD","A","2015",8.327595,
"MEX","PPP","TOT","NATUSD","A","2016",8.446043,
"MEX","PPP","TOT","NATUSD","A","2017",8.913552,
"MEX","PPP","TOT","NATUSD","A","2018",9.201885,
"MEX","PPP","TOT","NATUSD","A","2019",9.369987,
"MEX","PPP","TOT","NATUSD","A","2020",9.522285,
"NLD","PPP","TOT","NATUSD","A","1960",0.871991,
"NLD","PPP","TOT","NATUSD","A","1961",0.909057,
"NLD","PPP","TOT","NATUSD","A","1962",0.895446,
"NLD","PPP","TOT","NATUSD","A","1963",0.923993,
"NLD","PPP","TOT","NATUSD","A","1964",0.986486,
"NLD","PPP","TOT","NATUSD","A","1965",1.01836,
"NLD","PPP","TOT","NATUSD","A","1966",1.042898,
"NLD","PPP","TOT","NATUSD","A","1967",1.05645,
"NLD","PPP","TOT","NATUSD","A","1968",1.049738,
"NLD","PPP","TOT","NATUSD","A","1969",1.062781,
"NLD","PPP","TOT","NATUSD","A","1970",1.091229,
"NLD","PPP","TOT","NATUSD","A","1971",1.129724,
"NLD","PPP","TOT","NATUSD","A","1972",1.183035,
"NLD","PPP","TOT","NATUSD","A","1973",1.219966,
"NLD","PPP","TOT","NATUSD","A","1974",1.220963,
"NLD","PPP","TOT","NATUSD","A","1975",1.236347,
"NLD","PPP","TOT","NATUSD","A","1976",1.275606,
"NLD","PPP","TOT","NATUSD","A","1977",1.277742,
"NLD","PPP","TOT","NATUSD","A","1978",1.25787,
"NLD","PPP","TOT","NATUSD","A","1979",1.20882,
"NLD","PPP","TOT","NATUSD","A","1980",1.155917,
"NLD","PPP","TOT","NATUSD","A","1981",1.123476,
"NLD","PPP","TOT","NATUSD","A","1982",1.107027,
"NLD","PPP","TOT","NATUSD","A","1983",1.0801,
"NLD","PPP","TOT","NATUSD","A","1984",1.066541,
"NLD","PPP","TOT","NATUSD","A","1985",1.042798,
"NLD","PPP","TOT","NATUSD","A","1986",1.024376,
"NLD","PPP","TOT","NATUSD","A","1987",0.989186,
"NLD","PPP","TOT","NATUSD","A","1988",0.963314,
"NLD","PPP","TOT","NATUSD","A","1989",0.939468,
"NLD","PPP","TOT","NATUSD","A","1990",0.919695,
"NLD","PPP","TOT","NATUSD","A","1991",0.917341,
"NLD","PPP","TOT","NATUSD","A","1992",0.919286,
"NLD","PPP","TOT","NATUSD","A","1993",0.912355,
"NLD","PPP","TOT","NATUSD","A","1994",0.911706,
"NLD","PPP","TOT","NATUSD","A","1995",0.911419,
"NLD","PPP","TOT","NATUSD","A","1996",0.90738,
"NLD","PPP","TOT","NATUSD","A","1997",0.908977,
"NLD","PPP","TOT","NATUSD","A","1998",0.905982,
"NLD","PPP","TOT","NATUSD","A","1999",0.906357,
"NLD","PPP","TOT","NATUSD","A","2000",0.890163,
"NLD","PPP","TOT","NATUSD","A","2001",0.904694,
"NLD","PPP","TOT","NATUSD","A","2002",0.900863,
"NLD","PPP","TOT","NATUSD","A","2003",0.926458,
"NLD","PPP","TOT","NATUSD","A","2004",0.908546,
"NLD","PPP","TOT","NATUSD","A","2005",0.897139,
"NLD","PPP","TOT","NATUSD","A","2006",0.873084,
"NLD","PPP","TOT","NATUSD","A","2007",0.861245,
"NLD","PPP","TOT","NATUSD","A","2008",0.847775,
"NLD","PPP","TOT","NATUSD","A","2009",0.84772,
"NLD","PPP","TOT","NATUSD","A","2010",0.853394,
"NLD","PPP","TOT","NATUSD","A","2011",0.836065,
"NLD","PPP","TOT","NATUSD","A","2012",0.824408,
"NLD","PPP","TOT","NATUSD","A","2013",0.798166,
"NLD","PPP","TOT","NATUSD","A","2014",0.808798,
"NLD","PPP","TOT","NATUSD","A","2015",0.809978,
"NLD","PPP","TOT","NATUSD","A","2016",0.795448,
"NLD","PPP","TOT","NATUSD","A","2017",0.78215,
"NLD","PPP","TOT","NATUSD","A","2018",0.775748,
"NLD","PPP","TOT","NATUSD","A","2019",0.785516,
"NLD","PPP","TOT","NATUSD","A","2020",0.773146,
"NZL","PPP","TOT","NATUSD","A","1960",0.481728,
"NZL","PPP","TOT","NATUSD","A","1961",0.460293,
"NZL","PPP","TOT","NATUSD","A","1962",0.476968,
"NZL","PPP","TOT","NATUSD","A","1963",0.480126,
"NZL","PPP","TOT","NATUSD","A","1964",0.490676,
"NZL","PPP","TOT","NATUSD","A","1965",0.486977,
"NZL","PPP","TOT","NATUSD","A","1966",0.459276,
"NZL","PPP","TOT","NATUSD","A","1967",0.485299,
"NZL","PPP","TOT","NATUSD","A","1968",0.489692,
"NZL","PPP","TOT","NATUSD","A","1969",0.469908,
"NZL","PPP","TOT","NATUSD","A","1970",0.534893,
"NZL","PPP","TOT","NATUSD","A","1971",0.56739,
"NZL","PPP","TOT","NATUSD","A","1972",0.588524,
"NZL","PPP","TOT","NATUSD","A","1973",0.620619,
"NZL","PPP","TOT","NATUSD","A","1974",0.593087,
"NZL","PPP","TOT","NATUSD","A","1975",0.592842,
"NZL","PPP","TOT","NATUSD","A","1976",0.685913,
"NZL","PPP","TOT","NATUSD","A","1977",0.774866,
"NZL","PPP","TOT","NATUSD","A","1978",0.786079,
"NZL","PPP","TOT","NATUSD","A","1979",0.854881,
"NZL","PPP","TOT","NATUSD","A","1980",0.904013,
"NZL","PPP","TOT","NATUSD","A","1981",0.974632,
"NZL","PPP","TOT","NATUSD","A","1982",1.00638,
"NZL","PPP","TOT","NATUSD","A","1983",1.030831,
"NZL","PPP","TOT","NATUSD","A","1984",1.055198,
"NZL","PPP","TOT","NATUSD","A","1985",1.180074,
"NZL","PPP","TOT","NATUSD","A","1986",1.333733,
"NZL","PPP","TOT","NATUSD","A","1987",1.472383,
"NZL","PPP","TOT","NATUSD","A","1988",1.537112,
"NZL","PPP","TOT","NATUSD","A","1989",1.549948,
"NZL","PPP","TOT","NATUSD","A","1990",1.53859,
"NZL","PPP","TOT","NATUSD","A","1991",1.492342,
"NZL","PPP","TOT","NATUSD","A","1992",1.486938,
"NZL","PPP","TOT","NATUSD","A","1993",1.483369,
"NZL","PPP","TOT","NATUSD","A","1994",1.46415,
"NZL","PPP","TOT","NATUSD","A","1995",1.462862,
"NZL","PPP","TOT","NATUSD","A","1996",1.467213,
"NZL","PPP","TOT","NATUSD","A","1997",1.448473,
"NZL","PPP","TOT","NATUSD","A","1998",1.447791,
"NZL","PPP","TOT","NATUSD","A","1999",1.43466,
"NZL","PPP","TOT","NATUSD","A","2000",1.443906,
"NZL","PPP","TOT","NATUSD","A","2001",1.474387,
"NZL","PPP","TOT","NATUSD","A","2002",1.468962,
"NZL","PPP","TOT","NATUSD","A","2003",1.49747,
"NZL","PPP","TOT","NATUSD","A","2004",1.507677,
"NZL","PPP","TOT","NATUSD","A","2005",1.535,
"NZL","PPP","TOT","NATUSD","A","2006",1.481508,
"NZL","PPP","TOT","NATUSD","A","2007",1.505519,
"NZL","PPP","TOT","NATUSD","A","2008",1.490709,
"NZL","PPP","TOT","NATUSD","A","2009",1.470995,
"NZL","PPP","TOT","NATUSD","A","2010",1.496126,
"NZL","PPP","TOT","NATUSD","A","2011",1.485915,
"NZL","PPP","TOT","NATUSD","A","2012",1.495622,
"NZL","PPP","TOT","NATUSD","A","2013",1.445979,
"NZL","PPP","TOT","NATUSD","A","2014",1.44073,
"NZL","PPP","TOT","NATUSD","A","2015",1.478014,
"NZL","PPP","TOT","NATUSD","A","2016",1.441008,
"NZL","PPP","TOT","NATUSD","A","2017",1.430959,
"NZL","PPP","TOT","NATUSD","A","2018",1.424703,
"NZL","PPP","TOT","NATUSD","A","2019",1.439815,
"NZL","PPP","TOT","NATUSD","A","2020",1.445397,
"NOR","PPP","TOT","NATUSD","A","1960",6.181021,
"NOR","PPP","TOT","NATUSD","A","1961",6.283565,
"NOR","PPP","TOT","NATUSD","A","1962",6.435664,
"NOR","PPP","TOT","NATUSD","A","1963",6.558047,
"NOR","PPP","TOT","NATUSD","A","1964",6.746634,
"NOR","PPP","TOT","NATUSD","A","1965",6.87698,
"NOR","PPP","TOT","NATUSD","A","1966",6.909397,
"NOR","PPP","TOT","NATUSD","A","1967",6.915687,
"NOR","PPP","TOT","NATUSD","A","1968",6.886754,
"NOR","PPP","TOT","NATUSD","A","1969",6.822766,
"NOR","PPP","TOT","NATUSD","A","1970",7.035092,
"NOR","PPP","TOT","NATUSD","A","1971",7.123152,
"NOR","PPP","TOT","NATUSD","A","1972",7.204726,
"NOR","PPP","TOT","NATUSD","A","1973",7.423621,
"NOR","PPP","TOT","NATUSD","A","1974",7.585203,
"NOR","PPP","TOT","NATUSD","A","1975",7.558996,
"NOR","PPP","TOT","NATUSD","A","1976",7.726458,
"NOR","PPP","TOT","NATUSD","A","1977",7.868772,
"NOR","PPP","TOT","NATUSD","A","1978",7.811946,
"NOR","PPP","TOT","NATUSD","A","1979",7.624802,
"NOR","PPP","TOT","NATUSD","A","1980",7.911032,
"NOR","PPP","TOT","NATUSD","A","1981",8.157987,
"NOR","PPP","TOT","NATUSD","A","1982",8.490806,
"NOR","PPP","TOT","NATUSD","A","1983",8.739655,
"NOR","PPP","TOT","NATUSD","A","1984",8.959169,
"NOR","PPP","TOT","NATUSD","A","1985",9.135944,
"NOR","PPP","TOT","NATUSD","A","1986",8.906264,
"NOR","PPP","TOT","NATUSD","A","1987",9.319004,
"NOR","PPP","TOT","NATUSD","A","1988",9.439722,
"NOR","PPP","TOT","NATUSD","A","1989",9.593393,
"NOR","PPP","TOT","NATUSD","A","1990",9.599692,
"NOR","PPP","TOT","NATUSD","A","1991",9.491041,
"NOR","PPP","TOT","NATUSD","A","1992",9.220206,
"NOR","PPP","TOT","NATUSD","A","1993",9.213305,
"NOR","PPP","TOT","NATUSD","A","1994",9.006615,
"NOR","PPP","TOT","NATUSD","A","1995",9.091711,
"NOR","PPP","TOT","NATUSD","A","1996",8.995578,
"NOR","PPP","TOT","NATUSD","A","1997",9.059569,
"NOR","PPP","TOT","NATUSD","A","1998",9.312731,
"NOR","PPP","TOT","NATUSD","A","1999",9.283739,
"NOR","PPP","TOT","NATUSD","A","2000",9.082606,
"NOR","PPP","TOT","NATUSD","A","2001",9.173071,
"NOR","PPP","TOT","NATUSD","A","2002",9.05673,
"NOR","PPP","TOT","NATUSD","A","2003",9.206974,
"NOR","PPP","TOT","NATUSD","A","2004",9.133219,
"NOR","PPP","TOT","NATUSD","A","2005",9.005204,
"NOR","PPP","TOT","NATUSD","A","2006",8.791878,
"NOR","PPP","TOT","NATUSD","A","2007",8.933784,
"NOR","PPP","TOT","NATUSD","A","2008",8.859281,
"NOR","PPP","TOT","NATUSD","A","2009",9.077231,
"NOR","PPP","TOT","NATUSD","A","2010",9.144245,
"NOR","PPP","TOT","NATUSD","A","2011",9.082736,
"NOR","PPP","TOT","NATUSD","A","2012",9.037085,
"NOR","PPP","TOT","NATUSD","A","2013",9.029349,
"NOR","PPP","TOT","NATUSD","A","2014",9.278458,
"NOR","PPP","TOT","NATUSD","A","2015",9.932516,
"NOR","PPP","TOT","NATUSD","A","2016",10.0419,
"NOR","PPP","TOT","NATUSD","A","2017",9.74983,
"NOR","PPP","TOT","NATUSD","A","2018",9.597451,
"NOR","PPP","TOT","NATUSD","A","2019",9.763243,
"NOR","PPP","TOT","NATUSD","A","2020",10.026168,
"POL","PPP","TOT","NATUSD","A","1990",0.266545,
"POL","PPP","TOT","NATUSD","A","1991",0.40029,
"POL","PPP","TOT","NATUSD","A","1992",0.542539,
"POL","PPP","TOT","NATUSD","A","1993",0.692384,
"POL","PPP","TOT","NATUSD","A","1994",0.930321,
"POL","PPP","TOT","NATUSD","A","1995",1.166157,
"POL","PPP","TOT","NATUSD","A","1996",1.354124,
"POL","PPP","TOT","NATUSD","A","1997",1.513514,
"POL","PPP","TOT","NATUSD","A","1998",1.655067,
"POL","PPP","TOT","NATUSD","A","1999",1.737656,
"POL","PPP","TOT","NATUSD","A","2000",1.832369,
"POL","PPP","TOT","NATUSD","A","2001",1.836811,
"POL","PPP","TOT","NATUSD","A","2002",1.799795,
"POL","PPP","TOT","NATUSD","A","2003",1.806327,
"POL","PPP","TOT","NATUSD","A","2004",1.831563,
"POL","PPP","TOT","NATUSD","A","2005",1.867595,
"POL","PPP","TOT","NATUSD","A","2006",1.852931,
"POL","PPP","TOT","NATUSD","A","2007",1.856189,
"POL","PPP","TOT","NATUSD","A","2008",1.842243,
"POL","PPP","TOT","NATUSD","A","2009",1.867782,
"POL","PPP","TOT","NATUSD","A","2010",1.803438,
"POL","PPP","TOT","NATUSD","A","2011",1.801424,
"POL","PPP","TOT","NATUSD","A","2012",1.796168,
"POL","PPP","TOT","NATUSD","A","2013",1.762045,
"POL","PPP","TOT","NATUSD","A","2014",1.767142,
"POL","PPP","TOT","NATUSD","A","2015",1.765116,
"POL","PPP","TOT","NATUSD","A","2016",1.732843,
"POL","PPP","TOT","NATUSD","A","2017",1.742879,
"POL","PPP","TOT","NATUSD","A","2018",1.747032,
"POL","PPP","TOT","NATUSD","A","2019",1.764428,
"POL","PPP","TOT","NATUSD","A","2020",1.781862,
"PRT","PPP","TOT","NATUSD","A","1960",0.064239,
"PRT","PPP","TOT","NATUSD","A","1961",0.064913,
"PRT","PPP","TOT","NATUSD","A","1962",0.063312,
"PRT","PPP","TOT","NATUSD","A","1963",0.063903,
"PRT","PPP","TOT","NATUSD","A","1964",0.063896,
"PRT","PPP","TOT","NATUSD","A","1965",0.064586,
"PRT","PPP","TOT","NATUSD","A","1966",0.065693,
"PRT","PPP","TOT","NATUSD","A","1967",0.066374,
"PRT","PPP","TOT","NATUSD","A","1968",0.064355,
"PRT","PPP","TOT","NATUSD","A","1969",0.065716,
"PRT","PPP","TOT","NATUSD","A","1970",0.063702,
"PRT","PPP","TOT","NATUSD","A","1971",0.06367,
"PRT","PPP","TOT","NATUSD","A","1972",0.065795,
"PRT","PPP","TOT","NATUSD","A","1973",0.068281,
"PRT","PPP","TOT","NATUSD","A","1974",0.074462,
"PRT","PPP","TOT","NATUSD","A","1975",0.079211,
"PRT","PPP","TOT","NATUSD","A","1976",0.087297,
"PRT","PPP","TOT","NATUSD","A","1977",0.103889,
"PRT","PPP","TOT","NATUSD","A","1978",0.118753,
"PRT","PPP","TOT","NATUSD","A","1979",0.13097,
"PRT","PPP","TOT","NATUSD","A","1980",0.145228,
"PRT","PPP","TOT","NATUSD","A","1981",0.156036,
"PRT","PPP","TOT","NATUSD","A","1982",0.177363,
"PRT","PPP","TOT","NATUSD","A","1983",0.212674,
"PRT","PPP","TOT","NATUSD","A","1984",0.25592,
"PRT","PPP","TOT","NATUSD","A","1985",0.301992,
"PRT","PPP","TOT","NATUSD","A","1986",0.356572,
"PRT","PPP","TOT","NATUSD","A","1987",0.383102,
"PRT","PPP","TOT","NATUSD","A","1988",0.411366,
"PRT","PPP","TOT","NATUSD","A","1989",0.437466,
"PRT","PPP","TOT","NATUSD","A","1990",0.47711,
"PRT","PPP","TOT","NATUSD","A","1991",0.508051,
"PRT","PPP","TOT","NATUSD","A","1992",0.553587,
"PRT","PPP","TOT","NATUSD","A","1993",0.580664,
"PRT","PPP","TOT","NATUSD","A","1994",0.609899,
"PRT","PPP","TOT","NATUSD","A","1995",0.617855,
"PRT","PPP","TOT","NATUSD","A","1996",0.629844,
"PRT","PPP","TOT","NATUSD","A","1997",0.641364,
"PRT","PPP","TOT","NATUSD","A","1998",0.656809,
"PRT","PPP","TOT","NATUSD","A","1999",0.660642,
"PRT","PPP","TOT","NATUSD","A","2000",0.660828,
"PRT","PPP","TOT","NATUSD","A","2001",0.670763,
"PRT","PPP","TOT","NATUSD","A","2002",0.672081,
"PRT","PPP","TOT","NATUSD","A","2003",0.670488,
"PRT","PPP","TOT","NATUSD","A","2004",0.676708,
"PRT","PPP","TOT","NATUSD","A","2005",0.664259,
"PRT","PPP","TOT","NATUSD","A","2006",0.641013,
"PRT","PPP","TOT","NATUSD","A","2007",0.647602,
"PRT","PPP","TOT","NATUSD","A","2008",0.636148,
"PRT","PPP","TOT","NATUSD","A","2009",0.626868,
"PRT","PPP","TOT","NATUSD","A","2010",0.622647,
"PRT","PPP","TOT","NATUSD","A","2011",0.623083,
"PRT","PPP","TOT","NATUSD","A","2012",0.605398,
"PRT","PPP","TOT","NATUSD","A","2013",0.583607,
"PRT","PPP","TOT","NATUSD","A","2014",0.578868,
"PRT","PPP","TOT","NATUSD","A","2015",0.584947,
"PRT","PPP","TOT","NATUSD","A","2016",0.571416,
"PRT","PPP","TOT","NATUSD","A","2017",0.575688,
"PRT","PPP","TOT","NATUSD","A","2018",0.571174,
"PRT","PPP","TOT","NATUSD","A","2019",0.564103,
"PRT","PPP","TOT","NATUSD","A","2020",0.569524,
"SVK","PPP","TOT","NATUSD","A","1992",0.315357,
"SVK","PPP","TOT","NATUSD","A","1993",0.355396,
"SVK","PPP","TOT","NATUSD","A","1994",0.394761,
"SVK","PPP","TOT","NATUSD","A","1995",0.424898,
"SVK","PPP","TOT","NATUSD","A","1996",0.436939,
"SVK","PPP","TOT","NATUSD","A","1997",0.450574,
"SVK","PPP","TOT","NATUSD","A","1998",0.466079,
"SVK","PPP","TOT","NATUSD","A","1999",0.494406,
"SVK","PPP","TOT","NATUSD","A","2000",0.516226,
"SVK","PPP","TOT","NATUSD","A","2001",0.515601,
"SVK","PPP","TOT","NATUSD","A","2002",0.521518,
"SVK","PPP","TOT","NATUSD","A","2003",0.544909,
"SVK","PPP","TOT","NATUSD","A","2004",0.564956,
"SVK","PPP","TOT","NATUSD","A","2005",0.564715,
"SVK","PPP","TOT","NATUSD","A","2006",0.555338,
"SVK","PPP","TOT","NATUSD","A","2007",0.554435,
"SVK","PPP","TOT","NATUSD","A","2008",0.53743,
"SVK","PPP","TOT","NATUSD","A","2009",0.515184,
"SVK","PPP","TOT","NATUSD","A","2010",0.501703,
"SVK","PPP","TOT","NATUSD","A","2011",0.506407,
"SVK","PPP","TOT","NATUSD","A","2012",0.504542,
"SVK","PPP","TOT","NATUSD","A","2013",0.491124,
"SVK","PPP","TOT","NATUSD","A","2014",0.485412,
"SVK","PPP","TOT","NATUSD","A","2015",0.491548,
"SVK","PPP","TOT","NATUSD","A","2016",0.503194,
"SVK","PPP","TOT","NATUSD","A","2017",0.516433,
"SVK","PPP","TOT","NATUSD","A","2018",0.520724,
"SVK","PPP","TOT","NATUSD","A","2019",0.528803,
"SVK","PPP","TOT","NATUSD","A","2020",0.526884,
"ESP","PPP","TOT","NATUSD","A","1960",0.131135,
"ESP","PPP","TOT","NATUSD","A","1961",0.133076,
"ESP","PPP","TOT","NATUSD","A","1962",0.138027,
"ESP","PPP","TOT","NATUSD","A","1963",0.146707,
"ESP","PPP","TOT","NATUSD","A","1964",0.153136,
"ESP","PPP","TOT","NATUSD","A","1965",0.162628,
"ESP","PPP","TOT","NATUSD","A","1966",0.169989,
"ESP","PPP","TOT","NATUSD","A","1967",0.179352,
"ESP","PPP","TOT","NATUSD","A","1968",0.181146,
"ESP","PPP","TOT","NATUSD","A","1969",0.181077,
"ESP","PPP","TOT","NATUSD","A","1970",0.182008,
"ESP","PPP","TOT","NATUSD","A","1971",0.186818,
"ESP","PPP","TOT","NATUSD","A","1972",0.194331,
"ESP","PPP","TOT","NATUSD","A","1973",0.206066,
"ESP","PPP","TOT","NATUSD","A","1974",0.219199,
"ESP","PPP","TOT","NATUSD","A","1975",0.234283,
"ESP","PPP","TOT","NATUSD","A","1976",0.25868,
"ESP","PPP","TOT","NATUSD","A","1977",0.300497,
"ESP","PPP","TOT","NATUSD","A","1978",0.338671,
"ESP","PPP","TOT","NATUSD","A","1979",0.365675,
"ESP","PPP","TOT","NATUSD","A","1980",0.380169,
"ESP","PPP","TOT","NATUSD","A","1981",0.390203,
"ESP","PPP","TOT","NATUSD","A","1982",0.417413,
"ESP","PPP","TOT","NATUSD","A","1983",0.449416,
"ESP","PPP","TOT","NATUSD","A","1984",0.480895,
"ESP","PPP","TOT","NATUSD","A","1985",0.506221,
"ESP","PPP","TOT","NATUSD","A","1986",0.550211,
"ESP","PPP","TOT","NATUSD","A","1987",0.568852,
"ESP","PPP","TOT","NATUSD","A","1988",0.582087,
"ESP","PPP","TOT","NATUSD","A","1989",0.598756,
"ESP","PPP","TOT","NATUSD","A","1990",0.619435,
"ESP","PPP","TOT","NATUSD","A","1991",0.640726,
"ESP","PPP","TOT","NATUSD","A","1992",0.668489,
"ESP","PPP","TOT","NATUSD","A","1993",0.682646,
"ESP","PPP","TOT","NATUSD","A","1994",0.694306,
"ESP","PPP","TOT","NATUSD","A","1995",0.713594,
"ESP","PPP","TOT","NATUSD","A","1996",0.724042,
"ESP","PPP","TOT","NATUSD","A","1997",0.723932,
"ESP","PPP","TOT","NATUSD","A","1998",0.723853,
"ESP","PPP","TOT","NATUSD","A","1999",0.73921,
"ESP","PPP","TOT","NATUSD","A","2000",0.739549,
"ESP","PPP","TOT","NATUSD","A","2001",0.747416,
"ESP","PPP","TOT","NATUSD","A","2002",0.742312,
"ESP","PPP","TOT","NATUSD","A","2003",0.760047,
"ESP","PPP","TOT","NATUSD","A","2004",0.76653,
"ESP","PPP","TOT","NATUSD","A","2005",0.769508,
"ESP","PPP","TOT","NATUSD","A","2006",0.736983,
"ESP","PPP","TOT","NATUSD","A","2007",0.7333,
"ESP","PPP","TOT","NATUSD","A","2008",0.725862,
"ESP","PPP","TOT","NATUSD","A","2009",0.718152,
"ESP","PPP","TOT","NATUSD","A","2010",0.72637,
"ESP","PPP","TOT","NATUSD","A","2011",0.714129,
"ESP","PPP","TOT","NATUSD","A","2012",0.694976,
"ESP","PPP","TOT","NATUSD","A","2013",0.6748,
"ESP","PPP","TOT","NATUSD","A","2014",0.662359,
"ESP","PPP","TOT","NATUSD","A","2015",0.66474,
"ESP","PPP","TOT","NATUSD","A","2016",0.642644,
"ESP","PPP","TOT","NATUSD","A","2017",0.630839,
"ESP","PPP","TOT","NATUSD","A","2018",0.631944,
"ESP","PPP","TOT","NATUSD","A","2019",0.626031,
"ESP","PPP","TOT","NATUSD","A","2020",0.617946,
"SWE","PPP","TOT","NATUSD","A","1960",4.472795,
"SWE","PPP","TOT","NATUSD","A","1961",4.559932,
"SWE","PPP","TOT","NATUSD","A","1962",4.636998,
"SWE","PPP","TOT","NATUSD","A","1963",4.696337,
